wavelength	n	k
483.84082	1.4637777319671563	0
485.428271	1.4636929536496923	0
487.015723	1.4636025055978825	0
488.603125	1.4635065071352598	0
490.19043	1.4634050780146888	0
491.777734	1.4632983287371204	0
493.36499	1.4631863788327821	0
494.952246	1.4630693412723492	0
496.539404	1.4629473398588713	0
498.126514	1.4628204875282242	0
499.713623	1.462688896836587	0
501.300684	1.462552687980514	0
502.887646	1.462411982043244	0
504.474609	1.4622668866327027	0
506.061523	1.462117522567541	0
507.64834	1.461964010987387	0
509.235156	1.4618542933122107	0
510.821924	1.4618123177592042	0
512.408643	1.4617665177944643	0
513.995264	1.4617169987381744	0
515.581885	1.4616638612443524	0
517.168457	1.4616072104815039	0
518.754932	1.461547151994278	0
520.341406	1.4614837858036474	0
521.927783	1.4614172193758703	0
523.51416	1.461347552254676	0
525.100439	1.4612748923374301	0
526.68667	1.4611993410428847	0
528.272852	1.461121001968748	0
529.858984	1.4610399787006128	0
531.445068	1.4609563746507956	0
533.031055	1.4608702960065882	0
534.616992	1.4607818437997884	0
536.202881	1.4606911213665095	0
537.788721	1.4605982321903583	0
539.374512	1.4605032796807642	0
540.960254	1.460406367228017	0
542.545898	1.4603076012830274	0
544.131494	1.4602070821594766	0
545.716992	1.4601049164245021	0
547.30249	1.460041731845159	0
548.887891	1.4599899564311656	0
550.473242	1.4599367033819466	0
552.058496	1.4598820001714767	0
553.643701	1.4598258710306133	0
555.228857	1.4597683417755372	0
556.813965	1.4597094381800702	0
558.398975	1.45964918796998	0
559.983936	1.4595876151450733	0
561.568799	1.4595247474636495	0
563.153613	1.4594606088301132	0
564.73833	1.4593952270263235	0
566.322998	1.4593286259045901	0
567.907617	1.4592608312359094	0
569.492139	1.459191870892992	0
571.076611	1.459121768643968	0
572.660986	1.4590505523742454	0
574.245313	1.458978245678595	0
575.829541	1.4589048766763015	0
577.413672	1.4588374143517078	0
578.997803	1.458788426059461	0
580.581787	1.45873783773108	0
582.165723	1.4586851845708602	0
583.749609	1.4586300049595418	0
585.333398	1.458571839077614	0
586.91709	1.4585102257458027	0
588.500684	1.4584447039971777	0
590.084229	1.4584123968625997	0
591.667725	1.4584138529228292	0
593.251123	1.4584108841503158	0
594.834424	1.4584036123696518	0
596.417627	1.4583921593670874	0
598.000781	1.4583766463416743	0
599.583838	1.4583571952773482	0
601.166797	1.4583339278449572	0
602.749707	1.458306964771236	0
604.33252	1.4582764282812102	0
605.915234	1.458242439952225	0
607.497852	1.4582051212106404	0
609.08042	1.4581645922697835	0
610.662891	1.4581209755984261	0
612.245264	1.4580743925918318	0
613.827539	1.4580249645757348	0
615.409717	1.4579728127971596	0
616.991846	1.4579180567876535	0
618.573877	1.4578608193232316	0
620.155762	1.4578012234044684	0
621.737598	1.4577393864845238	0
623.319385	1.4576754294286223	0
624.901025	1.4576094772255246	0
626.482568	1.4575416488610815	0
628.064063	1.4574720630834985	0
629.64541	1.457400845184771	0
631.226709	1.4573281115135097	0
632.807861	1.4572539874243406	0
634.388965	1.4571785890375981	0
635.969971	1.4571020393969525	0
637.55083	1.457024461598105	0
639.131641	1.4569459714103534	0
640.712354	1.4568666918585416	0
642.29292	1.4567867459724355	0
643.873438	1.456708676979469	0
645.453857	1.4566799274868751	0
647.034131	1.4566504783224683	0
648.614355	1.4566200756725447	0
650.194434	1.456588469424964	0
651.774414	1.4565554068733686	0
653.354346	1.4565206351233064	0
654.934131	1.4564839046941025	0
656.513818	1.4564449629775005	0
658.093408	1.4564035584825328	0
659.6729	1.456359439862452	0
661.252246	1.456312357318901	0
662.831543	1.4562620567801747	0
664.410693	1.456208290294426	0
665.989746	1.4561508053416397	0
667.568701	1.456089351074936	0
669.147559	1.456087183119933	0
670.72627	1.4560916841865343	0
672.304883	1.4560920003944529	0
673.883447	1.4560881727248156	0
675.461816	1.4560802428681765	0
677.040137	1.456068251402387	0
678.618311	1.4560522401917348	0
680.196387	1.4560322500266365	0
681.774365	1.4560083219918707	0
683.352246	1.4559804971382768	0
684.92998	1.4559488175778346	0
686.507617	1.45591332351893	0
688.085107	1.4558740572791866	0
689.662549	1.455831057395532	0
691.239795	1.4557843690585603	0
692.816992	1.4557340290603602	0
694.394043	1.4556800814476658	0
695.970996	1.4556225656819708	0
697.547852	1.4555615226465433	0
