wavelength	aoi	alpha	beta
350.397168	65	-0.19884637519548495	-0.39692228773586213
351.986475	65	-0.11218325554775592	-0.40463295034579805
353.575781	65	-0.0013020551607942801	-0.45828481156855577
355.165088	65	0.13940850692579174	-0.5650557462438949
356.75437	65	0.301907324810585	-0.7135813299533348
358.343628	65	0.4414751149313558	-0.845768616554561
359.932886	65	0.4809080014165209	-0.8649051280755161
361.522144	65	0.39654901470916765	-0.7464070252137393
363.111377	65	0.26170572254461266	-0.5842445843520597
364.70061	65	0.1250173222109208	-0.438892554365919
366.289819	65	0.009674100539691685	-0.3386356117543653
367.879028	65	-0.08239023947890717	-0.2854347679795319
369.468213	65	-0.15644277294877032	-0.271900828832618
371.057397	65	-0.21835272710262454	-0.2893072505441527
372.646582	65	-0.27244659931031606	-0.3298794161051945
374.235718	65	-0.32169951260018714	-0.3869706043603231
375.824878	65	-0.3675463619966421	-0.4545313455989251
377.414014	65	-0.4101565025792065	-0.5273320164138808
379.003125	65	-0.4496082288243737	-0.6002009546954703
380.592236	65	-0.48527727213335137	-0.6683407012836037
382.181323	65	-0.516379504221966	-0.7274461495178877
383.77041	65	-0.5422086172729177	-0.7735106736036206
385.359473	65	-0.5620446199612659	-0.8035298234770221
386.948535	65	-0.5753544542306436	-0.8157258598732303
388.537573	65	-0.5818722210226149	-0.8096675639872193
390.126587	65	-0.5816157698117177	-0.786347765239783
391.715601	65	-0.57486416445021	-0.7479340765457645
393.30459	65	-0.5620962599672994	-0.6974839989410639
394.893579	65	-0.5438605320253929	-0.6385547539139853
396.482544	65	-0.5206751300324141	-0.5748224035921833
398.071484	65	-0.49289845427239787	-0.50992214751012
399.660425	65	-0.4606279177889952	-0.44718926594903874
401.249341	65	-0.42359330628849295	-0.38967884351364007
402.838232	65	-0.3810413463832173	-0.34020635298108237
404.4271	65	-0.33161853109845524	-0.30144934132573303
406.015967	65	-0.27716661625492384	-0.27693795665243054
407.60481	65	-0.21316829439727933	-0.26667609235660344
409.193652	65	-0.13568538380829143	-0.2729451406278978
410.782471	65	-0.04080647585016777	-0.2985874075017919
412.37124	65	0.07539255541793133	-0.3461767608316236
413.96001	65	0.21488675489100525	-0.4165618506977722
415.548779	65	0.37332838433759336	-0.5057329960401072
417.1375	65	0.5333399476134475	-0.6001751628547186
418.726221	65	0.6605205961805372	-0.6745939039804435
420.314893	65	0.7138562247721045	-0.700285208717536
421.903564	65	0.6730931482025349	-0.6647526512949334
423.492236	65	0.5556943454640565	-0.5827491541067742
425.080859	65	0.4010690671226167	-0.4834846356534735
426.669482	65	0.24358942297865158	-0.3912700456880861
428.258057	65	0.10158074666482692	-0.31826690063385554
429.846582	65	-0.019450601089291017	-0.2674370497313407
431.435156	65	-0.12051823944948846	-0.23723435524149106
433.023633	65	-0.20488236442116256	-0.2246479104024981
434.612158	65	-0.2760559460411773	-0.22657043070295252
436.200586	65	-0.33633099264793154	-0.23994244803462056
437.789063	65	-0.3870942978331434	-0.2613299425783399
439.377441	65	-0.43234966197162034	-0.2894961392998279
440.965869	65	-0.4731914041195424	-0.32292225174886285
442.554199	65	-0.5104003155924658	-0.36020477729788486
444.142529	65	-0.5444780300805385	-0.400039836355927
445.730859	65	-0.5757540615161745	-0.44114612654477015
447.319141	65	-0.6043740206091432	-0.48228275843042656
448.907373	65	-0.6303846564676833	-0.5222253732519663
450.495605	65	-0.6537142048679428	-0.5598132183831515
452.083789	65	-0.6742673600881293	-0.5939189439829489
453.671973	65	-0.6918980751859589	-0.6235283336705758
455.260107	65	-0.7064642257156116	-0.6477482935464358
456.848193	65	-0.7178163036268809	-0.6658770101674232
458.436279	65	-0.7258566853978022	-0.6773941992747349
460.024316	65	-0.7305299076756211	-0.6820030957975161
461.612305	65	-0.7318282082325681	-0.6796469809394307
463.200293	65	-0.7297968597100777	-0.6705009437679763
464.788232	65	-0.7245207951590098	-0.654966815045514
466.376172	65	-0.7161530808354425	-0.6336042290049692
467.964014	65	-0.7049277648572319	-0.6073084392385895
469.551855	65	-0.6918135900907865	-0.5782825194723249
471.139697	65	-0.6763860020452848	-0.5462287968569527
472.727441	65	-0.6588027610036886	-0.5119273520597682
474.315186	65	-0.639159269272359	-0.476187604979381
475.902881	65	-0.6175340302193075	-0.43978424202092115
477.490527	65	-0.5939471292818373	-0.40346597175735693
479.078174	65	-0.5683458833067461	-0.36794920549188176
480.665771	65	-0.5406189858562116	-0.33389913027555834
482.25332	65	-0.5105346674467026	-0.3019690175188571
483.84082	65	-0.4777925795215268	-0.2727535452263639
485.428271	65	-0.4419387538340143	-0.24685697174792257
487.015723	65	-0.40238623487727926	-0.2248708223506119
488.603125	65	-0.35837275889222436	-0.20741181274588139
490.19043	65	-0.3089305553355033	-0.19514340954094656
491.777734	65	-0.25288544242727756	-0.1887624707285914
493.36499	65	-0.18881938037998475	-0.18905687578331942
494.952246	65	-0.11513124201077048	-0.19683858355075337
496.539404	65	-0.030122395924756285	-0.21293328920690643
498.126514	65	0.06775627335106088	-0.2380564613526996
499.713623	65	0.17939051010180565	-0.2725401729767793
501.300684	65	0.3041154359799524	-0.31597288422843045
502.887646	65	0.4384031334008911	-0.36647784371563175
504.474609	65	0.5743559925008925	-0.42007272502234516
506.061523	65	0.6987693520722001	-0.47027582124691447
507.64834	65	0.7943963887118859	-0.5087054969246246
509.235156	65	0.8441476335306872	-0.5271242191330149
510.821924	65	0.8412640356771445	-0.5223230354428625
512.408643	65	0.788622432706689	-0.49625040573323137
513.995264	65	0.6966382797792919	-0.4542859940523221
515.581885	65	0.5804026684929763	-0.40376206637859746
517.168457	65	0.45443929250606846	-0.3516461527637412
518.754932	65	0.32964479932773527	-0.30305264984341646
520.341406	65	0.21263427738542942	-0.2609554528508023
521.927783	65	0.1065394695917654	-0.22669237711709292
523.51416	65	0.012167463913702747	-0.20046515780712085
525.100439	65	-0.0709753386370936	-0.1818629412774749
526.68667	65	-0.1440003986213872	-0.17021784477556431
528.272852	65	-0.20822888216516278	-0.1647415710873648
529.858984	65	-0.2649656786836707	-0.16466672102673965
531.445068	65	-0.31538132702218025	-0.16930362065242002
533.031055	65	-0.36050591410862376	-0.17800619366216222
534.616992	65	-0.40119851007686314	-0.1902153619200835
536.202881	65	-0.4381536008428401	-0.20544378679334638
537.788721	65	-0.471965787611757	-0.22322207693692414
539.374512	65	-0.5031008329332116	-0.2431378833750894
540.960254	65	-0.531920617876673	-0.2648166431137927
542.545898	65	-0.5587313623576522	-0.2878849870189683
544.131494	65	-0.5837587787345653	-0.31200179429532177
545.716992	65	-0.6071631476648985	-0.33684473384635816
547.30249	65	-0.6287853820316878	-0.3616835940196744
548.887891	65	-0.6489617173647226	-0.38647919634662004
550.473242	65	-0.6678410549048008	-0.4110794245744108
552.058496	65	-0.685471362594503	-0.43518894167345545
553.643701	65	-0.7018692684443314	-0.4585348795207076
555.228857	65	-0.717022126447237	-0.48086911993672826
556.813965	65	-0.7309373831653042	-0.5019257484062722
558.398975	65	-0.7435990179158192	-0.5214691446901317
559.983936	65	-0.7549690445252468	-0.5393049301605664
561.568799	65	-0.7650400686070512	-0.5552225739435195
563.153613	65	-0.7737914717708562	-0.5690528391488994
564.73833	65	-0.7811909331232993	-0.5806697526037877
566.322998	65	-0.7872304293153756	-0.5899541502581749
567.907617	65	-0.7919064009454195	-0.5968176766830907
569.492139	65	-0.7952105736906382	-0.601217942391335
571.076611	65	-0.7971471993755239	-0.603138788144071
572.660986	65	-0.7977387879658013	-0.6025810312991358
574.245313	65	-0.7970052656510204	-0.5995891873205236
575.829541	65	-0.7949596890893461	-0.5942552389313094
577.413672	65	-0.7916629382606909	-0.5866806247449688
578.997803	65	-0.7871894361712324	-0.5770580825777077
580.581787	65	-0.7815407769907394	-0.5654992747948816
582.165723	65	-0.7747669299855593	-0.5521448249809962
583.749609	65	-0.766917572189753	-0.537150270587754
585.333398	65	-0.7580331070042942	-0.5206927808125966
586.91709	65	-0.7481480675807979	-0.5029602109469912
588.500684	65	-0.7373115864541193	-0.4841224691252122
590.084229	65	-0.7257518454969079	-0.4646594818205103
591.667725	65	-0.7135286207821018	-0.4448096142002261
593.251123	65	-0.7004883498510448	-0.4244473629773181
594.834424	65	-0.6866509532043013	-0.40373706578715934
596.417627	65	-0.6720216796398562	-0.3828470622813636
598.000781	65	-0.6565897742316438	-0.3619472874042572
599.583838	65	-0.6403569004778291	-0.34117995536724244
601.166797	65	-0.6233015189167498	-0.3206941034800318
602.749707	65	-0.6053818611820678	-0.3006400629323874
604.33252	65	-0.586551057511454	-0.2811558419298541
605.915234	65	-0.5667529625286573	-0.2623672402279425
607.497852	65	-0.5459076082235409	-0.244403038359806
609.08042	65	-0.5239033877706469	-0.2274012220965062
610.662891	65	-0.5006300359273865	-0.21147710099642975
612.245264	65	-0.47594788297496843	-0.19675056044990097
613.827539	65	-0.44968903001848526	-0.18334523192477536
615.409717	65	-0.42164806245381076	-0.17139965863341078
616.991846	65	-0.39161320725871673	-0.1610264642990181
618.573877	65	-0.35933185587283	-0.15235528435976914
620.155762	65	-0.324516157270402	-0.1455228159728548
621.737598	65	-0.28683158603594866	-0.14068594432088047
623.319385	65	-0.24593000816055574	-0.13797857853375725
624.901025	65	-0.20142293442638068	-0.13755720770446475
626.482568	65	-0.15289256838830842	-0.13958510343212133
628.064063	65	-0.09990604799134334	-0.1442405090157668
629.64541	65	-0.042060547743500744	-0.15165264972845233
631.226709	65	0.021017671525019224	-0.1619494475641778
632.807861	65	0.089599388130886	-0.1752203061486305
634.388965	65	0.163794703849054	-0.19151115266249438
635.969971	65	0.24344013590288321	-0.2107200280248452
637.55083	65	0.3279864901522422	-0.2326215427979762
639.131641	65	0.41636285679108054	-0.25679607348935063
640.712354	65	0.5068063247960976	-0.2826160462921901
642.29292	65	0.5967866199959316	-0.30909435749368863
643.873438	65	0.6828837471947816	-0.3349529131416342
645.453857	65	0.7596438830632936	-0.35805527641773593
647.034131	65	0.8248441249118119	-0.37770978013621775
648.614355	65	0.8745082299397686	-0.3924607154036414
650.194434	65	0.9053158991668236	-0.401119420915308
651.774414	65	0.9151583829229841	-0.40296358213695166
653.354346	65	0.9035030360016394	-0.3978737628477527
654.934131	65	0.871499351273395	-0.3863183482712282
656.513818	65	0.821744748215634	-0.36924908857287214
658.093408	65	0.7577926053418523	-0.34797986254009283
659.6729	65	0.6836030681543883	-0.3239610446382773
661.252246	65	0.6030352401026458	-0.29863198781366657
662.831543	65	0.5195056304677103	-0.2731676082299624
664.410693	65	0.4357803853915071	-0.2485507490426753
665.989746	65	0.3539257787011367	-0.22550559781148455
667.568701	65	0.2753707144780174	-0.20454489635650752
669.147559	65	0.20312332188224927	-0.18628776236966632
670.72627	65	0.13559821042066247	-0.17044993388348087
672.304883	65	0.07256986618249309	-0.15699268963328125
673.883447	65	0.014005738115995653	-0.14587588699260273
675.461816	65	-0.04023990463996208	-0.13703980186647072
677.040137	65	-0.09041816868654168	-0.1303434495241749
678.618311	65	-0.13680899168562777	-0.12565949265623697
680.196387	65	-0.17971495859460204	-0.12285431453176474
681.774365	65	-0.21943492065844647	-0.12179911929356309
683.352246	65	-0.2562559154155105	-0.12236940057493052
684.92998	65	-0.2904602558422792	-0.12442764442001714
686.507617	65	-0.3223051808443781	-0.1278557039186828
688.085107	65	-0.35202413755103934	-0.13254248495622573
689.662549	65	-0.37982450162513753	-0.13839197514806612
691.239795	65	-0.40589378151178296	-0.14530658719556305
692.816992	65	-0.4304117777988826	-0.15318905647073508
694.394043	65	-0.4535284175462583	-0.161954524089104
695.970996	65	-0.4753786586471007	-0.171523602611366
697.547852	65	-0.4960724351895954	-0.1818285100792011
699.124561	65	-0.5157161621820758	-0.19279412310924937
700.701172	65	-0.5344091241537187	-0.20434555807311472
702.277637	65	-0.5522318686578338	-0.2164153989249292
703.854004	65	-0.5692557554213212	-0.22893910288811403
705.430225	65	-0.5855326619908472	-0.24186111753442316
707.006396	65	-0.6007587958162293	-0.2547644544842157
708.582373	65	-0.6146431445672451	-0.26716895520644085
710.158301	65	-0.628008488167538	-0.27976703723816426
711.734033	65	-0.6408796560900023	-0.2925114059675726
713.309717	65	-0.6532733222065565	-0.30536385213655814
714.885254	65	-0.6652052667671076	-0.3182809204791227
716.460645	65	-0.6767011137417923	-0.33120941486556704
718.035938	65	-0.6877748767649738	-0.3441051433655671
719.611133	65	-0.6984376869952357	-0.35692407601027837
721.186182	65	-0.7086953781262891	-0.3696251301954635
722.761084	65	-0.7185432335585253	-0.3821775911126525
724.335937	65	-0.7280004387835296	-0.394527328870795
725.910596	65	-0.7370689021403856	-0.4066331215582125
727.485156	65	-0.7457506531455782	-0.4184566063309184
729.059619	65	-0.7540460294813401	-0.4299597735375454
730.633936	65	-0.7619418533349046	-0.44111940802976285
732.208105	65	-0.7694462633039296	-0.451889960173696
733.782178	65	-0.776561976176583	-0.462232690621692
735.356152	65	-0.7832873883347851	-0.47211394728003103
736.92998	65	-0.7896204027111511	-0.481501487334007
738.503662	65	-0.7955548906982582	-0.49037029452979647
740.077246	65	-0.801081087838429	-0.49870276708712535
741.650684	65	-0.8062073358207523	-0.5064595141134918
743.224023	65	-0.8109307742130487	-0.5136182691264722
744.797217	65	-0.8152484849637599	-0.5201586585510554
746.370264	65	-0.8191580172602442	-0.5260629589885469
747.943213	65	-0.8226504519554974	-0.5313257219813721
749.516016	65	-0.8257273881546766	-0.5359298309159702
751.088721	65	-0.8283936747629765	-0.539857084324822
752.661279	65	-0.8306499839775017	-0.5430977543627077
754.23374	65	-0.8324977177630901	-0.5456449391197147
755.806055	65	-0.8339387489294784	-0.547494166165521
757.378223	65	-0.8349618939504279	-0.5486643905067059
758.950293	65	-0.8355802357172288	-0.5491418989778688
760.522217	65	-0.8357996433019336	-0.5489268291436366
762.093994	65	-0.8356235144536475	-0.5480265001751503
763.665674	65	-0.8350558110161871	-0.5464505630719825
765.237256	65	-0.8341010432538031	-0.544210960656805
766.808643	65	-0.8327486171678045	-0.5413462377726945
768.379932	65	-0.8310174399060956	-0.537851743073666
769.951123	65	-0.8289155786497876	-0.5337422441866969
771.522119	65	-0.8264494262373373	-0.5290380270113656
773.093018	65	-0.8236254238804428	-0.5237604614541849
774.663818	65	-0.8204504110916462	-0.5179326444147867
776.234473	65	-0.8169234716585237	-0.5115918458255383
777.80498	65	-0.8130585176521204	-0.5047532624347485
779.375342	65	-0.808866093421104	-0.49743859655965716
780.945605	65	-0.8043544149382366	-0.48967373875227904
782.515723	65	-0.7995319114680224	-0.4814857990075228
784.085742	65	-0.7944066304578123	-0.4729020568887554
785.655615	65	-0.7889782781724646	-0.4639631067594322
787.225342	65	-0.7832552924650328	-0.4546959780389525
788.794971	65	-0.7772511559047262	-0.4451196674042835
790.364453	65	-0.7709720935348743	-0.4352644475119457
791.933789	65	-0.7644237092756272	-0.4251602349096122
793.503027	65	-0.7576108941442127	-0.4148364633526347
795.07207	65	-0.7505366766725077	-0.40432591175376303
796.641064	65	-0.7431931588493232	-0.3936717978337151
798.209863	65	-0.735597928273646	-0.38288495244453474
799.778564	65	-0.7277535494308783	-0.3719923639553676
801.347168	65	-0.7196622395759162	-0.36102116773973214
802.915625	65	-0.711325646954633	-0.34999831058706804
804.483936	65	-0.7027442696992529	-0.33894979551822085
806.0521	65	-0.6939108359017487	-0.32790997879727896
807.620166	65	-0.6848247486312874	-0.3169015452499681
809.188086	65	-0.6754893276983307	-0.30594155943318846
810.755859	65	-0.6659008440530653	-0.2950535972567376
812.323535	65	-0.6560540700100183	-0.28426022334994483
813.891064	65	-0.6459431637879823	-0.27358404238871264
815.458496	65	-0.6355603517742183	-0.2630463387380243
817.025781	65	-0.6248868314986821	-0.2526813644967954
818.59292	65	-0.6139200479570419	-0.24249991454249983
820.159961	65	-0.6026507323089283	-0.23251811305915782
821.726855	65	-0.5910659632299904	-0.22275566873362393
823.293555	65	-0.5791512027649226	-0.21323177378954108
824.860254	65	-0.5668883284106564	-0.20396375703263964
826.426758	65	-0.5542603965579501	-0.1949708857196464
827.993066	65	-0.5412364744767876	-0.1862846326975002
829.559375	65	-0.5278015285588152	-0.17791026103136628
831.125488	65	-0.5139347908786746	-0.16986371069419698
832.691504	65	-0.49960884130017635	-0.16216165162214868
834.257324	65	-0.48479576366063976	-0.15482164817399482
835.823145	65	-0.4694624408705003	-0.14785985026628723
837.38877	65	-0.45357706372965295	-0.14129422776492245
838.954199	65	-0.43709438815722956	-0.13515512152374676
840.519531	65	-0.419980325792151	-0.12945184924083378
842.084863	65	-0.40219587901405285	-0.12419627811204771
