wavelength	mse
350.397168	4680.097201935542
351.986475	4683.217269422032
353.575781	4685.733631169518
355.165088	4687.841356323064
356.75437	4689.343204275663
358.343628	4689.996053910636
359.932886	4690.288021884184
361.522144	4690.542182976692
363.111377	4690.813517569092
364.70061	4691.171492305115
366.289819	4691.459181236676
367.879028	4691.718518498473
369.468213	4692.21362399947
371.057397	4693.399696838131
372.646582	4696.3531614015255
374.235718	4701.139788432468
375.824878	4706.481624692479
377.414014	4710.163426769452
379.003125	4711.7660810737825
380.592236	4712.056384132048
382.181323	4712.447829571459
383.77041	4712.952730058936
385.359473	4713.237063842239
386.948535	4713.58011099489
388.537573	4715.139510808803
390.126587	4718.969220820334
391.715601	4724.034974960765
393.30459	4729.5522718491275
394.893579	4734.2678080357955
396.482544	4737.985262541636
398.071484	4739.967630106049
399.660425	4740.791268453789
401.249341	4741.095992586685
402.838232	4741.295266724014
404.4271	4741.614730286683
406.015967	4742.03023425696
407.60481	4742.429013866384
409.193652	4742.690144490324
410.782471	4742.872175178526
412.37124	4743.109049248246
413.96001	4743.431817709189
415.548779	4744.007453876537
417.1375	4745.600779932321
418.726221	4748.181382928604
420.314893	4751.5588208195795
421.903564	4755.631110887606
423.492236	4760.492607623133
425.080859	4765.861991116105
426.669482	4771.457418512811
428.258057	4776.976803164987
429.846582	4782.089122249742
431.435156	4786.393570841586
433.023633	4790.5478684150185
434.612158	4794.399365126877
436.200586	4797.443337485459
437.789063	4799.395411754438
439.377441	4800.373915933522
440.965869	4800.819668188336
442.554199	4801.063472483471
444.142529	4801.217262006438
445.730859	4801.358074260304
447.319141	4801.51316995919
448.907373	4801.736337938874
450.495605	4802.020410226207
452.083789	4802.369982152436
453.671973	4802.739585638031
455.260107	4803.074578747265
456.848193	4803.39307681604
458.436279	4803.643068565061
460.024316	4803.807658123133
461.612305	4803.953343268658
463.200293	4804.093719819811
464.788232	4804.246022705586
466.376172	4804.407476574252
467.964014	4804.81976781546
469.551855	4805.414830184756
471.139697	4806.2744744290885
472.727441	4807.924911037955
474.315186	4809.80924944822
475.902881	4811.933635829745
477.490527	4814.046264308351
479.078174	4817.560018130639
480.665771	4821.440373455477
482.25332	4825.520951989693
483.84082	4829.939961396355
485.428271	4834.881037748961
487.015723	4839.999084188324
488.603125	4845.483900151835
490.19043	4851.137688532202
491.777734	4856.782336381908
493.36499	4862.441384881535
494.952246	4867.998812468415
496.539404	4873.319842786889
498.126514	4878.360666594283
499.713623	4883.40350845573
501.300684	4888.2864404827515
502.887646	4892.8182564668805
504.474609	4897.0528636106965
506.061523	4901.02872779512
507.64834	4904.7137548496485
509.235156	4908.108214818615
510.821924	4911.289692341242
512.408643	4913.754558477787
513.995264	4916.240873435467
515.581885	4917.793992956788
517.168457	4919.03728934059
518.754932	4920.262442931851
520.341406	4921.569537055316
521.927783	4922.511443226384
523.51416	4923.125502207616
525.100439	4923.776412069051
526.68667	4924.337900938292
528.272852	4924.643798854916
529.858984	4924.976721917164
531.445068	4925.114507881011
533.031055	4925.22623827099
534.616992	4925.330947649495
536.202881	4925.440722886991
537.788721	4925.55450503512
539.374512	4925.7102825628735
540.960254	4925.857027502261
542.545898	4926.013215800749
544.131494	4926.226290319733
545.716992	4926.426560457675
547.30249	4926.690905496817
548.887891	4926.949546950577
550.473242	4927.200126987218
552.058496	4927.478767151471
553.643701	4927.791548045204
555.228857	4928.1060751985315
556.813965	4928.419273091212
558.398975	4928.7287067592
559.983936	4929.021128832136
561.568799	4929.324898188651
563.153613	4929.562791057996
564.73833	4929.7950584427335
566.322998	4930.035958274164
567.907617	4930.258643837133
569.492139	4930.493254191231
571.076611	4930.6623070225
572.660986	4930.81730984265
574.245313	4930.96231740472
575.829541	4931.11985101362
577.413672	4931.274722977507
578.997803	4931.420675115479
580.581787	4931.524356706301
582.165723	4931.626165080702
583.749609	4931.725383799889
585.333398	4931.861917584745
586.91709	4932.000861679254
588.500684	4932.160790154121
590.084229	4932.356739271685
591.667725	4932.887302213075
593.251123	4933.42428392786
594.834424	4933.627806218482
596.417627	4934.082112856309
598.000781	4934.302116566068
599.583838	4935.281400081175
601.166797	4936.187926754866
602.749707	4936.936404185368
604.33252	4938.368761394565
605.915234	4939.242708559873
607.497852	4940.044359976805
609.08042	4941.22999511117
610.662891	4942.284539434148
612.245264	4943.8485936271245
613.827539	4945.894249038606
615.409717	4947.3340874941405
616.991846	4948.99489712538
618.573877	4951.143663352238
620.155762	4953.3611360575815
621.737598	4955.151132696407
623.319385	4957.947013265288
624.901025	4960.439475781998
626.482568	4963.0438679383815
628.064063	4965.76527388153
629.64541	4968.441989058722
631.226709	4971.003445149047
632.807861	4974.489621967115
634.388965	4978.266437776665
635.969971	4981.827793538062
637.55083	4985.190473347013
639.131641	4988.860559687909
640.712354	4992.430363027044
642.29292	4995.992583161332
643.873438	5001.090957139094
645.453857	5006.089208840928
647.034131	5010.413688315652
648.614355	5014.95849886081
650.194434	5018.7427251804875
651.774414	5023.7777143639805
653.354346	5028.826142839319
654.934131	5033.586213232025
656.513818	5038.174664526744
658.093408	5043.462550764299
659.6729	5048.5782259724
661.252246	5054.029240133933
662.831543	5059.34297078309
664.410693	5064.399154471909
665.989746	5069.483589510478
667.568701	5074.999621195571
669.147559	5080.693880477641
670.72627	5086.359207302411
672.304883	5092.018388131524
673.883447	5097.537958718539
675.461816	5102.89504309138
677.040137	5108.593926296084
678.618311	5114.278612842934
680.196387	5119.868953574068
681.774365	5125.5003301137585
683.352246	5131.115659541469
684.92998	5136.634460429929
686.507617	5142.346381986082
688.085107	5147.999729059709
689.662549	5153.263641586178
691.239795	5158.7963163231
692.816992	5163.911756435728
694.394043	5169.475322443355
695.970996	5175.078833393549
697.547852	5180.5443872946935
699.124561	5185.9007084651585
700.701172	5191.383913276623
702.277637	5196.033062476692
703.854004	5201.188471405314
705.430225	5206.22095043603
707.006396	5211.4641621425035
708.582373	5216.405470355989
710.158301	5220.403224200803
711.734033	5225.411812321324
713.309717	5230.734707238881
714.885254	5234.862633550497
716.460645	5239.617856258951
718.035938	5244.745273523801
719.611133	5248.819212429733
721.186182	5254.176144380785
722.761084	5259.515095910161
724.335937	5263.678579159521
725.910596	5266.586478377107
727.485156	5271.075712689394
729.059619	5275.270833277483
730.633936	5279.169710570575
732.208105	5282.4602996376725
733.782178	5285.922034834254
735.356152	5289.636895589565
736.92998	5294.097333027791
738.503662	5298.597074056516
740.077246	5301.794836185724
741.650684	5304.669688942265
743.224023	5308.493466840309
744.797217	5311.6495010984545
746.370264	5314.7975977056685
747.943213	5316.855302982642
749.516016	5319.291858451807
751.088721	5321.942199603063
752.661279	5323.65507763884
754.23374	5326.823663202335
755.806055	5328.858901359729
757.378223	5331.090694242772
758.950293	5333.292989761702
760.522217	5336.816569494105
762.093994	5339.325022631528
763.665674	5341.286594283262
765.237256	5342.898410523031
766.808643	5344.447004601067
768.379932	5346.727850369355
769.951123	5348.5281722034715
771.522119	5350.9943876231555
773.093018	5352.628694487131
774.663818	5353.83914649747
776.234473	5354.742122196717
777.80498	5355.496782340735
779.375342	5356.190247397234
780.945605	5358.2433685390715
782.515723	5360.132061570046
784.085742	5362.157604208799
785.655615	5362.898847028622
787.225342	5363.260413751613
788.794971	5364.060226435289
790.364453	5365.508049112199
791.933789	5368.632519899496
793.503027	5369.965618977925
795.07207	5370.640801039049
796.641064	5372.42235487544
798.209863	5373.540013178699
799.778564	5374.2993789007805
801.347168	5374.509313843836
802.915625	5374.888496023813
804.483936	5377.1519396941185
806.0521	5377.577875677862
807.620166	5377.781534691599
809.188086	5378.263251282857
810.755859	5379.556608327787
812.323535	5381.574026953951
813.891064	5381.7527174871075
815.458496	5382.036782318445
817.025781	5382.550784199604
818.59292	5383.418771799944
820.159961	5383.5745961133925
821.726855	5383.646282642542
823.293555	5384.118095303179
824.860254	5384.928502232774
826.426758	5385.167064609133
827.993066	5385.601802842893
829.559375	5385.768810820077
831.125488	5386.06847653414
832.691504	5386.149591269906
834.257324	5387.207223031938
835.823145	5387.454471940148
837.38877	5387.5262189498535
838.954199	5388.0385371549555
840.519531	5388.754244389472
842.084863	5388.936007633099
843.649902	5389.019319161633
845.214941	5389.145630809257
846.779785	5389.336664352199
848.344531	5389.609737589695
849.90918	5390.330388860232
851.473633	5390.410446236211
853.037988	5390.725151563054
854.602246	5391.013779008501
856.166406	5391.097681483435
857.730371	5391.492276253165
859.294238	5391.56775134588
860.858008	5391.964805378295
862.421582	5392.034766872161
863.985156	5392.165963601316
865.548535	5392.872194353649
867.111816	5392.971131672357
868.675	5393.176614848631
870.237988	5393.35095392187
871.800879	5393.420340236361
873.363672	5393.498376412237
874.926367	5393.567791428178
876.488965	5393.9514908712845
878.051367	5394.125457321004
879.613672	5394.219818137255
881.175879	5394.388317484469
882.737988	5394.487680337862
884.3	5394.633147410929
885.861914	5394.899690422171
887.423633	5394.982666116864
888.985254	5395.182254471318
890.546777	5395.389663803096
892.108203	5395.646960082839
893.669531	5395.731686474477
895.230762	5395.891335999804
896.791797	5396.129815064948
898.352832	5396.238404959117
899.913672	5396.368702191901
901.474414	5396.450520578837
903.035059	5396.565264083544
904.595605	5396.748274237211
906.156055	5397.008097125302
907.716406	5397.141682037831
909.27666	5397.274318987793
910.836816	5397.535154685821
912.396777	5397.772236852038
913.956738	5397.925575204489
915.516602	5398.055609527674
917.07627	5398.135936963012
918.635938	5398.2474093398905
920.195508	5398.447967104097
921.754883	5398.545544942278
923.314258	5398.6581457758475
924.873437	5398.747190330119
926.432617	5398.871680916104
927.991699	5399.081476515072
929.550684	5399.14864077717
931.109473	5399.215226595551
932.668262	5399.32125602068
934.226953	5399.587052123183
935.785547	5399.844450436676
937.344043	5400.036619501931
938.902539	5400.147776538469
940.46084	5400.387220756477
942.019141	5400.578754524581
943.577246	5400.807548356554
945.135352	5400.878481300853
946.693359	5401.136740878371
948.25127	5401.277207101665
949.809082	5401.450846282438
951.366895	5401.5548962035
952.924609	5401.776984526069
954.482227	5402.016606069403
956.039746	5402.282328349891
957.597168	5402.506976338648
959.15459	5402.590166590848
960.711914	5402.659165437345
962.269141	5402.790215428705
963.826367	5403.044464612248
965.383398	5403.270254477897
966.940527	5403.533529241823
968.497461	5403.634893546082
970.054395	5403.709126787606
971.61123	5403.947039904485
973.168066	5404.192853599587
974.724707	5404.448945998903
