wavelength	mse
507.64834	3340.0694278188366
509.235156	3342.9957016139874
510.821924	3345.7407166772505
512.408643	3347.886385886528
513.995264	3350.0494148278135
515.581885	3351.463031635854
517.168457	3352.640742228523
518.754932	3353.804888473487
520.341406	3355.0302472147205
521.927783	3355.9891610302966
523.51416	3356.729944016346
525.100439	3357.493833678524
526.68667	3358.202880674113
528.272852	3358.78061008216
529.858984	3359.369562468053
531.445068	3359.924849533254
533.031055	3360.5060783412428
534.616992	3361.109470918341
536.202881	3361.784370208563
537.788721	3362.4767162762564
539.374512	3363.280713238117
540.960254	3364.0656419566776
542.545898	3364.8728196964903
544.131494	3365.793057271071
545.716992	3366.690657605392
547.30249	3367.702410216567
548.887891	3368.705525879966
550.473242	3369.6958800097923
552.058496	3370.7343679129553
553.643701	3371.829283062202
555.228857	3372.9279114915757
556.813965	3374.025338753899
558.398975	3375.117661743377
559.983936	3376.1833848598985
561.568799	3377.2683893979174
563.153613	3378.244246973347
564.73833	3379.211144453762
566.322998	3380.19396257757
567.907617	3381.145631183228
569.492139	3382.1192026642184
571.076611	3382.971234273786
572.660986	3383.794891896828
574.245313	3384.5975421578096
575.829541	3385.4283466895563
577.413672	3386.2543630932228
578.997803	3387.061804397377
580.581787	3387.6432405837886
582.165723	3388.227855226531
583.749609	3388.8178992186713
585.333398	3389.3721969071244
586.91709	3389.9256988187594
588.500684	3390.4753782694515
590.084229	3391.0263275274956
591.667725	3391.7206157117703
593.251123	3392.4186669383757
594.834424	3392.970899366185
596.417627	3393.6231266505733
598.000781	3394.1785903639293
599.583838	3395.164053684641
601.166797	3396.0990414391463
602.749707	3396.928121634351
604.33252	3398.244658452704
605.915234	3399.1574118490216
607.497852	3400.021566870058
609.08042	3401.1546293833826
610.662891	3402.1932093562004
612.245264	3403.6097041278877
613.827539	3405.403110255075
615.409717	3406.724947071134
616.991846	3408.2157370594223
618.573877	3410.0912469438754
620.155762	3412.0218435105357
621.737598	3413.612874907481
623.319385	3416.0155574197847
624.901025	3418.1687367233385
626.482568	3420.413366441017
628.064063	3422.7540730119936
629.64541	3425.057823675125
631.226709	3427.26683893013
632.807861	3430.2458766638633
634.388965	3433.4712440737035
635.969971	3436.5134700793665
637.55083	3439.3877367531127
639.131641	3442.5217247779856
640.712354	3445.5704926545923
642.29292	3448.6126430179447
643.873438	3452.976288996185
645.453857	3457.2524056404095
647.034131	3460.94483634809
648.614355	3464.827061911025
650.194434	3468.056619356929
651.774414	3472.3636436141423
653.354346	3476.6821077589043
654.934131	3480.749690160875
656.513818	3484.668429397556
658.093408	3489.195033487668
659.6729	3493.57104845484
661.252246	3498.239828032771
662.831543	3502.7882194732197
664.410693	3507.1116341623874
665.989746	3511.4594002254235
667.568701	3516.1840493954655
669.147559	3521.0647981048587
670.72627	3525.9198696227168
672.304883	3530.769274560318
673.883447	3535.4959674556285
675.461816	3540.080191893177
677.040137	3544.963663513193
678.618311	3549.8344094682957
680.196387	3554.622117786501
681.774365	3559.445563931216
683.352246	3564.2546891346733
684.92998	3568.9789643601225
686.507617	3573.8723596115883
688.085107	3578.7140943983045
689.662549	3583.2147921301807
691.239795	3587.950262790845
692.816992	3592.3210762949157
694.394043	3597.08313800784
695.970996	3601.8799696563497
697.547852	3606.5557480922794
699.124561	3611.135800910841
700.701172	3615.826583080166
702.277637	3619.791625490497
703.854004	3624.1957606113797
705.430225	3628.4927087103806
707.006396	3632.972962420593
708.582373	3637.1903074107654
710.158301	3640.5950306325954
711.734033	3644.870418911097
713.309717	3649.419369115989
714.885254	3652.9348219979906
716.460645	3656.9899338946548
718.035938	3661.3679032707373
719.611133	3664.8367430377934
721.186182	3669.4144103312346
722.761084	3673.976188544759
724.335937	3677.5211389956025
725.910596	3680.008064790432
727.485156	3683.8323565760093
729.059619	3687.4039294947875
730.633936	3690.722513892717
732.208105	3693.5274433662157
733.782178	3696.475892994445
735.356152	3699.637890271396
736.92998	3703.4364538705804
738.503662	3707.2686930831646
740.077246	3709.995489718045
741.650684	3712.4541684745154
743.224023	3715.7078826357088
744.797217	3718.3995714973094
746.370264	3721.0845445100845
747.943213	3722.880962646646
749.516016	3724.980848426646
751.088721	3727.25459569068
752.661279	3728.781181440522
754.23374	3731.4827422027784
755.806055	3733.26111972122
757.378223	3735.1958397707103
758.950293	3737.106913105845
760.522217	3740.105512646036
762.093994	3742.2631364237504
763.665674	3743.9831780694644
765.237256	3745.431948069308
766.808643	3746.83258757432
768.379932	3748.8062053500107
769.951123	3750.4000472138423
771.522119	3752.523009452262
773.093018	3753.988814241875
774.663818	3755.138306168853
776.234473	3756.07172500413
777.80498	3756.907053315172
779.375342	3757.7035071429286
780.945605	3759.4952528190074
782.515723	3761.157641726863
784.085742	3762.9275027338567
785.655615	3763.754279862854
787.225342	3764.3663257026983
788.794971	3765.231053127939
790.364453	3766.5553943675536
791.933789	3769.2181106019393
793.503027	3770.457130174961
795.07207	3771.242337533642
796.641064	3772.821024339713
798.209863	3773.9037552136306
799.778564	3774.7422789205953
801.347168	3775.301240742519
802.915625	3775.921679653097
804.483936	3777.880123036009
806.0521	3778.523376216272
807.620166	3779.0811997783335
809.188086	3779.753639851776
810.755859	3780.9632881507932
812.323535	3782.725990826662
813.891064	3783.2802606440055
815.458496	3783.861072455392
817.025781	3784.551308863827
818.59292	3785.461315515194
820.159961	3786.014607385515
821.726855	3786.673591123318
823.293555	3787.340921607812
824.860254	3788.2127941820518
826.426758	3788.7791567053237
827.993066	3789.4272087852514
829.559375	3789.980800366933
831.125488	3790.5676643465504
832.691504	3791.1578698767107
834.257324	3792.1980772973434
835.823145	3792.7670859044415
837.38877	3793.434265309823
838.954199	3794.123846020798
840.519531	3794.9348043486975
842.084863	3795.4897599719366
843.649902	3796.0756315393623
845.214941	3796.632557900218
846.779785	3797.1887995469606
848.344531	3797.7662804718116
849.90918	3798.580429427376
851.473633	3799.1713888896356
853.037988	3799.7644883014277
854.602246	3800.3475846667016
856.166406	3801.0758179340874
857.730371	3801.7044064872475
859.294238	3802.3050178830267
860.858008	3802.934832954384
862.421582	3803.5966526787693
863.985156	3804.1525686448285
865.548535	3804.9577318083884
867.111816	3805.526623211992
868.675	3806.525071069306
870.237988	3807.4659430462557
871.800879	3808.125955085765
873.363672	3808.8356335504996
874.926367	3809.460037544446
876.488965	3810.0836930171636
878.051367	3810.6382662811184
879.613672	3811.402676224961
881.175879	3812.3335905933227
882.737988	3813.1122497204046
884.3	3813.6664712496126
885.861914	3814.2422772436803
887.423633	3814.9726997106723
888.985254	3815.9628216617925
890.546777	3816.967254610056
892.108203	3818.058451083456
893.669531	3818.7957141725947
895.230762	3819.349684990602
896.791797	3819.9170126822555
898.352832	3820.7214541933863
899.913672	3821.5763012345724
901.474414	3822.1618992035014
903.035059	3822.9817618011775
904.595605	3823.942972235846
906.156055	3825.039915729399
907.716406	3825.90276940147
909.27666	3826.763749940193
910.836816	3827.8628777677973
912.396777	3828.921796918454
913.956738	3829.826419981588
915.516602	3830.382713414572
917.07627	3831.108455277815
918.635938	3831.922275736211
920.195508	3832.9174273142385
921.754883	3833.696300900432
923.314258	3834.257501165659
924.873437	3835.0126056436634
926.432617	3835.8574945188047
927.991699	3836.8700601683563
929.550684	3837.530183410564
931.109473	3838.1652798370737
932.668262	3838.9673153633994
934.226953	3840.0769945381708
935.785547	3841.172753295614
937.344043	3842.154249970126
938.902539	3842.9695628667537
940.46084	3844.0352479476674
942.019141	3845.0160071105324
943.577246	3846.0635466085687
945.135352	3846.754403072508
946.693359	3847.852593523414
948.25127	3848.7341982638604
949.809082	3849.6820903300195
951.366895	3850.481156096773
952.924609	3851.5178111403065
954.482227	3852.585042509939
956.039746	3853.696560297227
957.597168	3854.738097295465
959.15459	3855.479191349883
960.711914	3856.1621899746124
962.269141	3857.025050076497
963.826367	3858.1179785240915
965.383398	3859.1621918988512
966.940527	3860.2705650122075
968.497461	3861.0645512350357
970.054395	3861.6607092727004
971.61123	3862.7264628568664
973.168066	3863.8058656671014
974.724707	3864.902808832766
976.281445	3865.949101098675
977.838086	3866.790584182224
979.394629	3867.8928793495515
980.951074	3868.9352425260327
982.50752	3870.022809142059
984.063965	3871.117498140817
985.620313	3872.2291960019493
987.176563	3873.296886412939
988.732812	3874.3883667082505
