wavelength	aoi	alpha	beta
350.397168	55	-0.3203061617664939	-0.9322101615127663
351.986475	55	-0.3187096130868181	-0.9332130131314545
353.575781	55	-0.3168279788255739	-0.9343676352279688
355.165088	55	-0.314691660708964	-0.9356747343497346
356.75437	55	-0.3123561448712953	-0.9371243313517255
358.343628	55	-0.3098935268889071	-0.938698030420937
359.932886	55	-0.3074610754036111	-0.940352023116777
361.522144	55	-0.30514658564803715	-0.9420525324783677
363.111377	55	-0.30310692142590934	-0.9437459935141417
364.70061	55	-0.30157646969193636	-0.9453512916898323
366.289819	55	-0.30100573433700584	-0.9466766116587995
367.879028	55	-0.30152269252345076	-0.94764789353441
369.468213	55	-0.3033933520728203	-0.948129578911964
371.057397	55	-0.30674154562140066	-0.9480111543623145
372.646582	55	-0.3113038442043868	-0.9473252931682707
374.235718	55	-0.31697132795274463	-0.9460960317092664
375.824878	55	-0.3234219024816034	-0.9444125389384604
377.414014	55	-0.330042926715204	-0.9424987879622829
379.003125	55	-0.3367902246138165	-0.9403936567716802
380.592236	55	-0.3434194414933919	-0.9382053112903449
382.181323	55	-0.3497741078243149	-0.9360193006823433
383.77041	55	-0.3558843298357986	-0.933840295988124
385.359473	55	-0.3617296293212254	-0.931690353943831
386.948535	55	-0.3673013447560185	-0.9295867987895177
388.537573	55	-0.37260579283398115	-0.9275358654235031
390.126587	55	-0.37764128756559495	-0.9255466764027281
391.715601	55	-0.38241137934524	-0.9236267898593948
393.30459	55	-0.3869275659647251	-0.921777306514325
394.893579	55	-0.39119868021322357	-0.9200004949117352
396.482544	55	-0.3952504131802659	-0.9182913451661155
398.071484	55	-0.39909471691251547	-0.9166481738166223
399.660425	55	-0.40275669273362247	-0.9150640139458063
401.249341	55	-0.4062577613572733	-0.9135323490472093
402.838232	55	-0.4096120982127259	-0.9120491701173399
404.4271	55	-0.41284453174839253	-0.9106054369286122
406.015967	55	-0.41596553999182867	-0.9091978820922723
407.60481	55	-0.41898808529724135	-0.9078219697174806
409.193652	55	-0.4219187602792433	-0.906475786121181
410.782471	55	-0.42477004627575715	-0.9051545814967589
412.37124	55	-0.427549863389983	-0.9038554279694515
413.96001	55	-0.43026209444606156	-0.902577312420678
415.548779	55	-0.43290944212775845	-0.9013196382885548
417.1375	55	-0.4354983005952466	-0.9000799950644675
418.726221	55	-0.4380341205237666	-0.8988563746452125
420.314893	55	-0.4405061948262891	-0.8976545235911494
421.903564	55	-0.44293003419589394	-0.8964675065990314
423.492236	55	-0.4453002454900307	-0.895298424417795
425.080859	55	-0.4476249400151596	-0.8941438121692574
426.669482	55	-0.44989416926957226	-0.8930090870495674
428.258057	55	-0.4521156963145351	-0.8918908877137052
429.846582	55	-0.4542894105466232	-0.8907897123633011
431.435156	55	-0.45641826214606657	-0.8897044919548154
433.023633	55	-0.4585045664609273	-0.8886344500697613
434.612158	55	-0.46054197198861	-0.8875832646542122
436.200586	55	-0.46253729705481356	-0.8865478283910939
437.789063	55	-0.46448592558316415	-0.8855309080065911
439.377441	55	-0.4663989426713638	-0.8845270770603044
440.965869	55	-0.4682665277493871	-0.8835418173144703
442.554199	55	-0.4700988426360001	-0.8825701116746951
444.142529	55	-0.47188187137558496	-0.881619726225526
445.730859	55	-0.47363184121123053	-0.880682339269603
447.319141	55	-0.47534235157071947	-0.879761642555647
448.907373	55	-0.4770237735347833	-0.8788523230027091
450.495605	55	-0.4786595161222314	-0.8779636299804711
452.083789	55	-0.4802638593204896	-0.877088085369524
453.671973	55	-0.481833866813362	-0.8762275139431596
455.260107	55	-0.48337668433227127	-0.8753782169696169
456.848193	55	-0.48488113638562125	-0.8745465741610369
458.436279	55	-0.4863532822319314	-0.8737294716440063
460.024316	55	-0.4877977882542406	-0.8729245099982277
461.612305	55	-0.4892154106716146	-0.8721314408755937
463.200293	55	-0.49060638711818505	-0.871350304672138
464.788232	55	-0.49196179832716924	-0.870586303276025
466.376172	55	-0.493295618014626	-0.8698317331776444
467.964014	55	-0.4945967563687385	-0.8690930258263501
469.551855	55	-0.49588269534165097	-0.8683603963782811
471.139697	55	-0.4971362827713799	-0.8676437521399492
472.727441	55	-0.49837380951115406	-0.8669339164573728
474.315186	55	-0.4995830200251765	-0.8662380438239453
475.902881	55	-0.5007707135710556	-0.8655523564605326
477.490527	55	-0.5019387894334405	-0.8648758667826678
479.078174	55	-0.5030819850956504	-0.8642117398680915
480.665771	55	-0.5042108006054413	-0.8635539766710799
482.25332	55	-0.5053076037797988	-0.862912971369414
483.84082	55	-0.5063918564564573	-0.8622774586487614
485.428271	55	-0.5074547806250447	-0.8616526662945074
487.015723	55	-0.5085033028222996	-0.8610346076565922
488.603125	55	-0.5095384281754961	-0.8604227559074653
490.19043	55	-0.510550424347617	-0.859822951535436
491.777734	55	-0.5115521133774283	-0.8592276705255124
493.36499	55	-0.5125281328032916	-0.858646127399132
494.952246	55	-0.513492325860197	-0.8580701547088464
496.539404	55	-0.5144454543385932	-0.8574993455938891
498.126514	55	-0.5153824287581329	-0.8569368078850084
499.713623	55	-0.5163126182779278	-0.8563769645971064
501.300684	55	-0.5172171551889378	-0.8558312463441236
502.887646	55	-0.5181080195462603	-0.8552925056076478
504.474609	55	-0.5189865018050581	-0.8547600141385542
506.061523	55	-0.5198473720386177	-0.8542370028433159
507.64834	55	-0.5207044821916786	-0.853715095223242
509.235156	55	-0.5215475864480423	-0.8532005663176733
510.821924	55	-0.522381044610111	-0.8526908010496101
512.408643	55	-0.5232071095086474	-0.8521844548151077
513.995264	55	-0.5240065323754406	-0.851693396933181
515.581885	55	-0.5247982794548792	-0.8512060375213701
517.168457	55	-0.525581417573012	-0.8507229792002815
518.754932	55	-0.526352621102937	-0.8502463103811468
520.341406	55	-0.5271227928382123	-0.8497693129478217
521.927783	55	-0.5278796708802815	-0.8492996097622227
523.51416	55	-0.528624709370377	-0.8488363437334876
525.100439	55	-0.5293634732352971	-0.848376085898574
526.68667	55	-0.5300818400418276	-0.8479276844083107
528.272852	55	-0.5307906629014052	-0.8474844138547152
529.858984	55	-0.5314973150562562	-0.8470416790497288
531.445068	55	-0.5321896241939429	-0.8466071341767383
533.031055	55	-0.5328813543444099	-0.8461721625480975
534.616992	55	-0.5335690257739362	-0.8457389611267507
536.202881	55	-0.53423499310199	-0.8453186930621203
537.788721	55	-0.5348972256852028	-0.8449000551684143
539.374512	55	-0.5355541996498371	-0.8444840241284666
540.960254	55	-0.5361953669077376	-0.8440773138803294
542.545898	55	-0.5368346253650725	-0.8436711338036889
544.131494	55	-0.5374691686818294	-0.8432672770083339
545.716992	55	-0.5380876900046099	-0.8428729736584403
547.30249	55	-0.5387037736177102	-0.8424795894639633
548.887891	55	-0.5393148366433023	-0.8420887849820078
550.473242	55	-0.5399100066638366	-0.8417075461278635
552.058496	55	-0.5405025534097606	-0.8413273980301623
553.643701	55	-0.5410926527246932	-0.8409482341237803
555.228857	55	-0.541667210403335	-0.8405784949296263
556.813965	55	-0.5422414843795992	-0.8402083819634631
558.398975	55	-0.542816135254684	-0.839837468328042
559.983936	55	-0.5433747476900912	-0.8394763743209073
561.568799	55	-0.5439314239002092	-0.8391160066478746
563.153613	55	-0.5444868277506357	-0.8387559397046954
564.73833	55	-0.5450287335865337	-0.838404121181405
566.322998	55	-0.5455629750424038	-0.8380567918587041
567.907617	55	-0.5460945414725333	-0.8377107208026268
569.492139	55	-0.5466178451440444	-0.8373695600828139
571.076611	55	-0.547131971165542	-0.8370339284706211
572.660986	55	-0.547646238715432	-0.8366977524646586
574.245313	55	-0.5481605435993888	-0.8363610987889393
575.829541	55	-0.5486615677653285	-0.8360327036689752
577.413672	55	-0.5491636408927368	-0.8357031886517736
578.997803	55	-0.5496645079578921	-0.8353740346095273
580.581787	55	-0.5501505060542077	-0.8350542424301163
582.165723	55	-0.5506291104973362	-0.8347389199462725
583.749609	55	-0.5511065386417558	-0.8344239797237835
585.333398	55	-0.5515803573265861	-0.8341110316624079
586.91709	55	-0.5520444240604976	-0.8338041487094877
588.500684	55	-0.5525096807471741	-0.8334961043504702
590.084229	55	-0.552975620867601	-0.8331872315950836
591.667725	55	-0.5534282445603521	-0.8328868277146134
593.251123	55	-0.5538760653803615	-0.8325892624710363
594.834424	55	-0.5543230608297951	-0.8322918987945965
596.417627	55	-0.5547664794926264	-0.8319965720366359
598.000781	55	-0.5551969222771511	-0.8317095608879124
599.583838	55	-0.5556263126159923	-0.8314229304211223
601.166797	55	-0.556055205199556	-0.8311363114618269
602.749707	55	-0.5564768329619844	-0.8308542343755017
604.33252	55	-0.5568919841444138	-0.8305761864146687
605.915234	55	-0.5573081900207055	-0.8302971288308246
607.497852	55	-0.5577259569447776	-0.8300167187093258
609.08042	55	-0.5581324317383483	-0.8297435943803674
610.662891	55	-0.5585363142043109	-0.8294719244861198
612.245264	55	-0.5589399594430843	-0.8292001279997402
613.827539	55	-0.5593420267440096	-0.8289291100007451
615.409717	55	-0.5597284605843325	-0.8286683625169351
616.991846	55	-0.5601133779150247	-0.8284083773689938
618.573877	55	-0.5604988469888859	-0.8281477574744687
620.155762	55	-0.5608850194297595	-0.8278863980367429
621.737598	55	-0.5612596895412116	-0.8276325706914351
623.319385	55	-0.5616369655914898	-0.8273767259272746
624.901025	55	-0.5620155916765373	-0.8271197118238082
626.482568	55	-0.5623919328246737	-0.8268639972354158
628.064063	55	-0.5627526368058434	-0.8266186732242216
629.64541	55	-0.5631128291718094	-0.8263734670178704
631.226709	55	-0.5634729609298921	-0.8261280717036523
632.807861	55	-0.5638320198447181	-0.8258831776593291
634.388965	55	-0.564178692108706	-0.8256465136090801
635.969971	55	-0.5645261091658961	-0.8254091260484369
637.55083	55	-0.5648742866133417	-0.8251710027652484
639.131641	55	-0.5652232727576855	-0.824932109100366
640.712354	55	-0.565557677869341	-0.8247029925456615
642.29292	55	-0.5658924516108014	-0.8244734229938024
643.873438	55	-0.5662280761322777	-0.8242430685043587
645.453857	55	-0.5665645652593675	-0.8240119178330094
647.034131	55	-0.566890568352964	-0.8237877764876033
648.614355	55	-0.5672136039083128	-0.8235654871797202
650.194434	55	-0.5675368863809671	-0.8233428404138701
651.774414	55	-0.5678600774210797	-0.823120069081167
653.354346	55	-0.5681770627622766	-0.8229013925440872
654.934131	55	-0.5684868655731248	-0.8226874958498086
656.513818	55	-0.5687970229106386	-0.8224731812568039
658.093408	55	-0.569108230016378	-0.822257966782277
659.6729	55	-0.5694202091990361	-0.8220420425176465
661.252246	55	-0.5697197449777407	-0.8218345642157425
662.831543	55	-0.5700213645619008	-0.8216254781513945
664.410693	55	-0.5703247661622008	-0.8214149903346503
665.989746	55	-0.5706296752761472	-0.821203288458365
667.568701	55	-0.5709256558796446	-0.8209976246740912
669.147559	55	-0.5712151018800165	-0.8207963479001121
