wavelength	mse
510.821924	5636.095710449249
512.408643	5638.343256063914
513.995264	5640.609521874763
515.581885	5642.067714691843
517.168457	5643.266396985308
518.754932	5644.450061502417
520.341406	5645.701581313611
521.927783	5646.6550568241455
523.51416	5647.355255034325
525.100439	5648.082944097919
526.68667	5648.744685793798
528.272852	5649.235221735186
529.858984	5649.742010040537
531.445068	5650.16324653346
533.031055	5650.593657271066
534.616992	5651.0367806602935
536.202881	5651.529973729528
537.788721	5652.036207274632
539.374512	5652.631589809933
540.960254	5653.211043075718
542.545898	5653.80852966109
544.131494	5654.500881466604
545.716992	5655.173668537488
547.30249	5655.94436006631
548.887891	5656.707258928744
550.473242	5657.458814142718
552.058496	5658.251922113924
553.643701	5659.094156326796
555.228857	5659.939366852711
556.813965	5660.783233213603
558.398975	5661.622326935283
559.983936	5662.437824471402
561.568799	5663.269937491435
563.153613	5664.006817755557
564.73833	5664.735727319361
566.322998	5665.478106208781
567.907617	5666.193439358938
569.492139	5666.927352173905
571.076611	5667.5578012853675
572.660986	5668.164444991547
574.245313	5668.753577885796
575.829541	5669.365713497687
577.413672	5669.973674197635
578.997803	5670.5661206123
580.581787	5670.992226244121
582.165723	5671.4198145206565
583.749609	5671.8501698473065
585.333398	5672.268503929391
586.91709	5672.687041114716
588.500684	5673.109790165897
590.084229	5673.54508822505
591.667725	5674.186022963404
593.251123	5674.831569392415
594.834424	5675.27009036094
596.417627	5675.85775830232
598.000781	5676.303762935757
599.583838	5677.287212308345
601.166797	5678.212910473715
602.749707	5679.015668501694
604.33252	5680.370047081118
605.915234	5681.270121574122
607.497852	5682.113847207675
609.08042	5683.264103487337
610.662891	5684.307908027557
612.245264	5685.7726846270025
613.827539	5687.648649319419
615.409717	5689.009119017716
616.991846	5690.555586470805
618.573877	5692.520604745667
620.155762	5694.545197126601
621.737598	5696.201438497477
623.319385	5698.733022714512
624.901025	5700.997459725206
626.482568	5703.360094748906
628.064063	5705.825706682855
629.64541	5708.2518570046095
631.226709	5710.576566847298
632.807861	5713.722123972117
634.388965	5717.128605283007
635.969971	5720.341373968991
637.55083	5723.3761332694585
639.131641	5726.6863279443005
640.712354	5729.906393440517
642.29292	5733.119565774126
643.873438	5737.724881368068
645.453857	5742.238584047766
647.034131	5746.139011840439
648.614355	5750.239335005315
650.194434	5753.651511783574
651.774414	5758.198267716279
653.354346	5762.757177939654
654.934131	5767.052913952362
656.513818	5771.192353210573
658.093408	5775.969890989438
659.6729	5780.589768696245
661.252246	5785.516504424566
662.831543	5790.317336622858
664.410693	5794.882503229281
665.989746	5799.473362577079
667.568701	5804.459216942036
669.147559	5809.6085318893765
670.72627	5814.731152469407
672.304883	5819.848005887411
673.883447	5824.836623029469
675.461816	5829.67621162507
677.040137	5834.829162740486
678.618311	5839.968957828375
680.196387	5845.022032449785
681.774365	5850.112651223271
683.352246	5855.188430975912
684.92998	5860.1755501448515
686.507617	5865.339783080482
688.085107	5870.450121632186
689.662549	5875.203455637493
691.239795	5880.20286429011
692.816992	5884.820256291666
694.394043	5889.8477827893175
695.970996	5894.911845386629
697.547852	5899.8493044711195
699.124561	5904.68661006955
700.701172	5909.640047132012
702.277637	5913.831884628148
703.854004	5918.485128685091
705.430225	5923.026010257938
707.006396	5927.759338772
708.582373	5932.216867349411
710.158301	5935.818371576613
711.734033	5940.337096356235
713.309717	5945.142951243197
714.885254	5948.861744781698
716.460645	5953.149332790937
718.035938	5957.7762039971485
719.611133	5961.446040605446
721.186182	5966.282602464155
722.761084	5971.102623242048
724.335937	5974.853137015475
725.910596	5977.47999299484
727.485156	5981.525346557261
729.059619	5985.304254710497
730.633936	5988.8158229117535
732.208105	5991.782290480084
733.782178	5994.901494299392
735.356152	5998.2474416597615
736.92998	6002.266261158742
738.503662	6006.320664880831
740.077246	6009.204237206065
741.650684	6011.80147418168
743.224023	6015.245011073595
744.797217	6018.09134436356
746.370264	6020.930579061671
747.943213	6022.814042586925
749.516016	6025.026103106713
751.088721	6027.425345843888
752.661279	6029.014020714525
754.23374	6031.8712581403925
755.806055	6033.735269958759
757.378223	6035.769044667306
758.950293	6037.777235730621
760.522217	6040.950932458286
762.093994	6043.2255860513305
763.665674	6045.026209488976
765.237256	6046.529384991752
766.808643	6047.979401094222
768.379932	6050.055563287664
769.951123	6051.718332302601
771.522119	6053.955895093227
773.093018	6055.477965015704
774.663818	6056.6478153866865
776.234473	6057.571066454708
777.80498	6058.379448189267
779.375342	6059.141494822842
780.945605	6061.02057515141
782.515723	6062.758590228437
784.085742	6064.6139062134125
785.655615	6065.412092359109
787.225342	6065.94040109187
788.794971	6066.783424419892
790.364453	6068.149057517283
791.933789	6070.9662028128405
793.503027	6072.236690665894
795.07207	6072.985091773712
796.641064	6074.631651645456
798.209863	6075.726069771177
799.778564	6076.538103485349
801.347168	6076.980249325709
802.915625	6077.519931951833
804.483936	6079.58048181322
806.0521	6080.150974225648
807.620166	6080.590204723615
809.188086	6081.198773053347
810.755859	6082.4364583118895
812.323535	6084.284483986566
813.891064	6084.712930139451
815.458496	6085.194316053495
817.025781	6085.8254979554995
818.59292	6086.7214229652745
820.159961	6087.141497030731
821.726855	6087.60361588737
823.293555	6088.205400401647
824.860254	6089.056664757927
826.426758	6089.51310887423
827.993066	6090.089624534146
829.559375	6090.513558271198
831.125488	6091.004087208973
832.691504	6091.423509340024
834.257324	6092.469562833564
835.823145	6092.930607555325
837.38877	6093.397971778725
838.954199	6094.028060579244
840.519531	6094.807048008608
842.084863	6095.23672881978
843.649902	6095.65388115025
845.214941	6096.066226373541
846.779785	6096.499834289709
848.344531	6096.975086571304
849.90918	6097.757833119999
851.473633	6098.177182128049
853.037988	6098.676760473678
854.602246	6099.160925702732
856.166406	6099.672664372546
857.730371	6100.222623170787
859.294238	6100.646752839608
860.858008	6101.198336232237
862.421582	6101.661211455068
863.985156	6102.074350796028
865.548535	6102.84625304889
867.111816	6103.257131431662
868.675	6103.988934684946
870.237988	6104.672025300003
871.800879	6105.133393445552
873.363672	6105.630612304171
874.926367	6106.06832334324
876.488965	6106.611252693223
878.051367	6107.037770305626
879.613672	6107.57672039716
881.175879	6108.251071188387
882.737988	6108.801115460944
884.3	6109.217758660177
885.861914	6109.68946293755
887.423633	6110.201928273452
888.985254	6110.925901123986
890.546777	6111.661976331359
892.108203	6112.472373618862
893.669531	6112.989888152553
895.230762	6113.411055002562
896.791797	6113.8676191096465
898.352832	6114.437660307481
899.913672	6115.04841950119
901.474414	6115.4642891117255
903.035059	6116.046570256229
904.595605	6116.74555342943
906.156055	6117.560391737985
907.716406	6118.1774649329955
909.27666	6118.792955945946
910.836816	6119.609511801966
912.396777	6120.39138298131
913.956738	6121.042722292051
915.516602	6121.455298066741
917.07627	6121.963414738707
918.635938	6122.540393967711
920.195508	6123.267576286439
921.754883	6123.816670564069
923.314258	6124.226559988529
924.873437	6124.756985978237
926.432617	6125.358847888664
927.991699	6126.100578144244
929.550684	6126.560635956283
931.109473	6127.003900973087
932.668262	6127.57106601526
934.226953	6128.395950216525
935.785547	6129.208755019088
937.344043	6129.923825186037
938.902539	6130.501440813359
940.46084	6131.28819659113
942.019141	6132.002503646055
943.577246	6132.773605051454
945.135352	6133.255138026575
946.693359	6134.069696825181
948.25127	6134.701012299785
949.809082	6135.38741269676
951.366895	6135.951730140965
952.924609	6136.713236208996
954.482227	6137.500892357274
956.039746	6138.326672469857
957.597168	6139.0922184337705
959.15459	6139.611020036463
960.711914	6140.086545721578
962.269141	6140.70210644632
963.826367	6141.511600695382
965.383398	6142.279204989044
966.940527	6143.1019323476885
968.497461	6143.661792903271
970.054395	6144.0815140320265
971.61123	6144.867397692686
973.168066	6145.664968851939
974.724707	6146.477606723521
976.281445	6147.246685055661
977.838086	6147.844449848992
979.394629	6148.661574331971
980.951074	6149.4271636382755
982.50752	6150.2314996886125
984.063965	6151.041926998374
985.620313	6151.866996513236
987.176563	6152.654118734715
988.732812	6153.46166198536
