wavelength	mse
740.077246	2111.994008427953
741.650684	2114.5446470446814
743.224023	2117.9243461016813
744.797217	2120.7186731259267
746.370264	2123.5060312869696
747.943213	2125.3602229521766
749.516016	2127.5345617288453
751.088721	2129.8916040428694
752.661279	2131.459400573339
754.23374	2134.264290465462
755.806055	2136.099507613425
757.378223	2138.0999756233673
758.950293	2140.0755118542643
760.522217	2143.1903350066536
762.093994	2145.425639959795
763.665674	2147.1991700932117
765.237256	2148.6840536633
766.808643	2150.1174689146137
768.379932	2152.159155333809
769.951123	2153.7987512191435
771.522119	2155.997786256283
773.093018	2157.500940646928
774.663818	2158.663946931246
776.234473	2159.5906161633525
777.80498	2160.408056524947
779.375342	2161.181669626983
780.945605	2163.0313917098088
782.515723	2164.7439848631993
784.085742	2166.5705754235855
785.655615	2167.3783722054677
787.225342	2167.9348280409336
788.794971	2168.785146804249
790.364453	2170.1369006667005
791.933789	2172.9021392650207
793.503027	2174.1620501844554
795.07207	2174.92282222156
796.641064	2176.546569695729
798.209863	2177.637059761454
799.778564	2178.4579966118413
801.347168	2178.939402997246
802.915625	2179.506226494018
804.483936	2181.5324605903224
806.0521	2182.127405969116
807.620166	2182.606491871652
809.188086	2183.236525181436
810.755859	2184.46478838668
812.323535	2186.2841409599864
813.891064	2186.7548700046696
815.458496	2187.269667372865
817.025781	2187.920693899164
818.59292	2188.8213508327044
820.159961	2189.286190031322
821.726855	2189.8144603878773
823.293555	2190.4382696716953
824.860254	2191.2964587116007
826.426758	2191.789836561329
827.993066	2192.390388885914
829.559375	2192.85788784627
831.125488	2193.3807850638964
832.691504	2193.857589111009
834.257324	2194.9016784029786
835.823145	2195.398997169769
837.38877	2195.9334949844542
838.954199	2196.5835715291214
840.519531	2197.3733002208974
842.084863	2197.8450690519053
843.649902	2198.3189044954106
845.214941	2198.779822730857
846.779785	2199.2546297318245
848.344531	2199.7642254991824
849.90918	2200.5575214826226
851.473633	2201.0345211814306
853.037988	2201.56551653926
854.602246	2202.0829157968446
856.166406	2202.667380774241
857.730371	2203.2437530712436
859.294238	2203.7271661507675
860.858008	2204.3050286496914
862.421582	2204.83473129432
863.985156	2205.295830156152
865.548535	2206.078904820426
867.111816	2206.5428594811856
868.675	2207.364227102452
870.237988	2208.1339039485338
871.800879	2208.6619938322506
873.363672	2209.2305740793804
874.926367	2209.7309912661867
876.488965	2210.301034486181
878.051367	2210.77056227902
879.613672	2211.3852369303504
881.175879	2212.14575799991
882.737988	2212.772584695512
884.3	2213.235434301394
885.861914	2213.7421012685504
887.423633	2214.327767006035
888.985254	2215.141124466736
890.546777	2215.9673250663827
892.108203	2216.8720250499487
893.669531	2217.46333841073
895.230762	2217.929104720579
896.791797	2218.4228660589347
898.352832	2219.071623944036
899.913672	2219.7643522645712
901.474414	2220.2372191571717
903.035059	2220.8992828344553
904.595605	2221.6863239741406
906.156055	2222.595894431113
907.716406	2223.2955009220145
909.27666	2223.9934266690325
910.836816	2224.9048684527843
912.396777	2225.779769698128
913.956738	2226.516158471609
915.516602	2226.976992348843
917.07627	2227.5581833934602
918.635938	2228.214688599312
920.195508	2229.031848102432
921.754883	2229.6580955886357
923.314258	2230.118790274569
924.873437	2230.724655210859
926.432617	2231.4081160510364
927.991699	2232.2407813830073
929.550684	2232.768012080484
931.109473	2233.275684758834
932.668262	2233.9217071286603
934.226953	2234.842209776413
935.785547	2235.750013975703
937.344043	2236.5545337012413
938.902539	2237.211952589999
940.46084	2238.0923538128227
942.019141	2238.8961165478113
943.577246	2239.7600254115187
945.135352	2240.311833112511
946.693359	2241.22161276142
948.25127	2241.9369546254316
949.809082	2242.71114145334
951.366895	2243.3542664826055
952.924609	2244.2081422064643
954.482227	2245.089653094136
956.039746	2246.0113559243027
957.597168	2246.869551860722
959.15459	2247.4629762246377
960.711914	2248.008149207925
962.269141	2248.7067259693094
963.826367	2249.6113655183067
965.383398	2250.471823168569
966.940527	2251.390436484755
968.497461	2252.0288879497903
970.054395	2252.5078346437526
971.61123	2253.3876630660006
973.168066	2254.279836735491
974.724707	2255.1879066853226
976.281445	2256.050036009172
977.838086	2256.7296078199142
979.394629	2257.642452539567
980.951074	2258.5009428439803
982.50752	2259.4003463282634
984.063965	2260.3061863603216
985.620313	2261.227462272376
987.176563	2262.1087561187237
988.732812	2263.0116010255174
