wavelength	aoi	alpha	beta
429.846582	45	-0.28346785959162135	-0.9589587611718087
431.435156	45	-0.28488787692520484	-0.9585391579876693
433.023633	45	-0.28628096884213444	-0.9581251885959456
434.612158	45	-0.28764280855996144	-0.9577182869024374
436.200586	45	-0.28897786913023915	-0.9573172611393926
437.789063	45	-0.290282983195725	-0.9569231935118586
439.377441	45	-0.2915655008352153	-0.9565339909965842
440.965869	45	-0.2928187680404541	-0.956151788523754
442.554199	45	-0.29404953212067647	-0.955774649541674
444.142529	45	-0.2952483062490681	-0.9554055984616823
445.730859	45	-0.29642592976314885	-0.9550414137892635
447.319141	45	-0.2975780370950572	-0.9546835381683914
448.907373	45	-0.29871155621532064	-0.9543299143256656
450.495605	45	-0.29981524146452826	-0.9539841480688599
452.083789	45	-0.30089866574213536	-0.9536433390466679
453.671973	45	-0.30195979586016025	-0.9533082049967819
455.260107	45	-0.3030034134317195	-0.9529773124301649
456.848193	45	-0.3040219081772737	-0.9526531544346407
458.436279	45	-0.3050193284910558	-0.95233452547348
460.024316	45	-0.30599879227140864	-0.9520204965276006
461.612305	45	-0.3069607729180998	-0.9517109766099375
463.200293	45	-0.3079053927004342	-0.9514059872865457
464.788232	45	-0.3088265499014719	-0.951107566540601
466.376172	45	-0.30973370117596605	-0.9508127115975505
467.964014	45	-0.310619267204495	-0.9505239414130894
469.551855	45	-0.3114951139229701	-0.9502374359543301
471.139697	45	-0.31234952748836736	-0.9499570745441913
472.727441	45	-0.31319357936644926	-0.9496792721754614
474.315186	45	-0.3140188816730118	-0.9494068333607825
475.902881	45	-0.31483004290514544	-0.9491382842417501
477.490527	45	-0.31562833446003713	-0.9488732421068745
479.078174	45	-0.31641013193889744	-0.948612951481211
480.665771	45	-0.3171825920231206	-0.9483550649931217
482.25332	45	-0.317933620205221	-0.9481036625149286
483.84082	45	-0.3186765163337353	-0.947854330189347
485.428271	45	-0.31940524623670036	-0.9476091222054438
487.015723	45	-0.320124538136555	-0.9473664773047996
488.603125	45	-0.3208350659293673	-0.9471261911149288
490.19043	45	-0.3215301280916589	-0.9468905607553151
491.777734	45	-0.3222185125890505	-0.9466566335166773
493.36499	45	-0.3228896415533734	-0.9464280337817993
494.952246	45	-0.32355301363221683	-0.9462015544592642
496.539404	45	-0.32420914117692007	-0.9459770374559443
498.126514	45	-0.32485450612529526	-0.9457557075436989
499.713623	45	-0.3254955499916062	-0.9455353723619242
501.300684	45	-0.3261192521526089	-0.9453205335408581
502.887646	45	-0.32673385285729706	-0.9451083808086687
504.474609	45	-0.32734022938686347	-0.9448986295808752
506.061523	45	-0.32793475662793686	-0.9446925551176464
507.64834	45	-0.32852699093194926	-0.9444868586462491
509.235156	45	-0.3291098441213167	-0.9442840146806514
510.821924	45	-0.3296863188116126	-0.9440829942061185
512.408643	45	-0.3302579651396134	-0.9438832682843543
513.995264	45	-0.3308114454730364	-0.9436895216698
515.581885	45	-0.331359875234019	-0.9434971844743162
517.168457	45	-0.3319026009034691	-0.9433064957168797
518.754932	45	-0.3324373084482029	-0.9431182814010384
520.341406	45	-0.33297155191871497	-0.9429298897339783
521.927783	45	-0.3334968189165523	-0.9427443324320589
523.51416	45	-0.3340141071380585	-0.9425612729112431
525.100439	45	-0.3345272724555035	-0.9423793575763784
526.68667	45	-0.3350264927084393	-0.9422020857704895
528.272852	45	-0.33551929723865187	-0.9420268010324837
529.858984	45	-0.3360108079590277	-0.9418516870181607
531.445068	45	-0.33649255143353396	-0.9416797723695643
533.031055	45	-0.33697409944713735	-0.9415076491949012
534.616992	45	-0.33745302775508723	-0.9413361870418491
536.202881	45	-0.3379170356151581	-0.9411698063219507
