wavelength	aoi	alpha	beta
773.093018	60	-0.7100136856538105	-0.7041862416186635
774.663818	60	-0.71020705905876	-0.703991255655717
776.234473	60	-0.7103906235919083	-0.7038060594438835
777.80498	60	-0.7105713294264439	-0.7036236525102851
779.375342	60	-0.7107523174743677	-0.7034408667092003
780.945605	60	-0.7109342642952917	-0.7032570175595393
782.515723	60	-0.7111178365103957	-0.703071429208385
784.085742	60	-0.711303712185251	-0.7028834127947767
785.655615	60	-0.7114832303836801	-0.7027017313900568
787.225342	60	-0.7116578032088676	-0.7025249647355459
788.794971	60	-0.7118349856600688	-0.7023454653169399
790.364453	60	-0.7120143384104065	-0.7021636745457498
791.933789	60	-0.7121954272804375	-0.7019800294689928
793.503027	60	-0.7123778231826284	-0.7017949628382789
795.07207	60	-0.7125589426442183	-0.7016110957594436
796.641064	60	-0.712726022499792	-0.7014413958295879
798.209863	60	-0.712893704541596	-0.7012710028943743
799.778564	60	-0.7130621156357236	-0.7010997869741787
801.347168	60	-0.7132313725638314	-0.7009276280954279
802.915625	60	-0.7134015866800186	-0.7007544115719894
804.483936	60	-0.7135728749050515	-0.7005800168188303
806.0521	60	-0.7137376556294185	-0.7004121659630588
807.620166	60	-0.713897297938164	-0.7002494729632149
809.188086	60	-0.7140581799981804	-0.7000854412952771
810.755859	60	-0.7142203041222678	-0.6999200667906833
812.323535	60	-0.7143836779647754	-0.6997533398078355
813.891064	60	-0.714548298808374	-0.6995852612661391
815.458496	60	-0.7147141744070937	-0.6994158213748582
817.025781	60	-0.7148694396023182	-0.6992571457100655
818.59292	60	-0.7150227759958272	-0.6991003715742503
820.159961	60	-0.7151773650224471	-0.6989422469483423
821.726855	60	-0.7153332038898099	-0.6987827729312285
823.293555	60	-0.7154902898577674	-0.6986219505570848
824.860254	60	-0.7156486443982043	-0.6984597560440187
826.426758	60	-0.7158082500312474	-0.698296205477109
827.993066	60	-0.7159562618161178	-0.6981444671759025
829.559375	60	-0.7161032162559947	-0.697993748836459
831.125488	60	-0.7162514194490708	-0.697841685352986
832.691504	60	-0.71640088233947	-0.6976882638034535
834.257324	60	-0.7165515970628752	-0.6975334905492876
835.823145	60	-0.7167035842939128	-0.697377342622921
837.38877	60	-0.7168568266325174	-0.6972198361457574
838.954199	60	-0.7169994708593956	-0.697073159501795
840.519531	60	-0.7171387101890947	-0.6969299256402645
842.084863	60	-0.7172794743623093	-0.6967850648759623
843.649902	60	-0.7174218876541391	-0.6966384472734576
845.214941	60	-0.7175661274724304	-0.6964898879271976
846.779785	60	-0.7177123268697349	-0.6963392473102187
848.344531	60	-0.7178606458849509	-0.6961863578054555
849.90918	60	-0.7180040928119528	-0.6960384279708782
851.473633	60	-0.7181380713389378	-0.6959002065988268
853.037988	60	-0.7182739073139158	-0.6957600144773751
854.602246	60	-0.7184112398800057	-0.6956182220009752
856.166406	60	-0.7185497077537727	-0.6954752005671834
857.730371	60	-0.7186889408251631	-0.6953313312740028
859.294238	60	-0.7188285859917474	-0.6951869782387897
860.858008	60	-0.7189682814141342	-0.6950425151987746
862.421582	60	-0.7190977981104701	-0.6949085252206428
863.985156	60	-0.7192252650193933	-0.6947766068563187
865.548535	60	-0.7193528601521811	-0.6946445073255071
867.111816	60	-0.7194808703468218	-0.6945119292952087
868.675	60	-0.7196095747978665	-0.6943785829130898
870.237988	60	-0.7197392445548724	-0.6942441863368062
871.800879	60	-0.7198701671817493	-0.6941084401696791
873.363672	60	-0.7200014239217066	-0.6939722959466118
874.926367	60	-0.7201205687169249	-0.6938486689900288
876.488965	60	-0.7202415634259998	-0.6937230789762364
878.051367	60	-0.7203644617691988	-0.6935954680690012
879.613672	60	-0.7204893329682692	-0.6934657622140464
881.175879	60	-0.7206162386166178	-0.6933338951446861
882.737988	60	-0.720745240447634	-0.6931998003156757
884.3	60	-0.7208764003437519	-0.6930634108894478
885.861914	60	-0.721007768135454	-0.6929267533041656
887.423633	60	-0.7211220786357954	-0.6928077970108653
888.985254	60	-0.721238456394977	-0.6926866490194363
890.546777	60	-0.7213567192683632	-0.6925634968488686
892.108203	60	-0.7214766851059873	-0.6924385282463843
893.669531	60	-0.7215981715159587	-0.6923119314441314
895.230762	60	-0.7217209961657794	-0.6921838948546017
896.791797	60	-0.7218449686507662	-0.6920546155598678
898.352832	60	-0.7219699219301101	-0.6919242665345299
899.913672	60	-0.7220820650596599	-0.6918072399430633
901.474414	60	-0.7221929432116824	-0.6916914959776285
903.035059	60	-0.7223044734453786	-0.6915750338613469
904.595605	60	-0.7224165974900609	-0.6914579137894951
906.156055	60	-0.7225292574055614	-0.6913401956867317
907.716406	60	-0.7226423947905126	-0.6912219400352924
909.27666	60	-0.7227559515750066	-0.6911032070478382
910.836816	60	-0.7228698694416952	-0.6909840572733585
912.396777	60	-0.7229793796853019	-0.6908694801020736
913.956738	60	-0.7230823712855371	-0.6907616894616541
915.516602	60	-0.7231860013441421	-0.6906531981595058
917.07627	60	-0.7232905298094118	-0.6905437332964142
918.635938	60	-0.7233962365435943	-0.6904330007722483
920.195508	60	-0.7235033818798686	-0.6903207265825099
921.754883	60	-0.723612225994539	-0.6902066365299149
923.314258	60	-0.7237230496364372	-0.6900904344728593
924.873437	60	-0.7238361061433773	-0.6899718526118855
926.432617	60	-0.7239391644349922	-0.6898637232456798
927.991699	60	-0.7240387174137347	-0.6897592407185263
929.550684	60	-0.7241403564739822	-0.6896525376400805
931.109473	60	-0.7242437767184637	-0.689543932293389
932.668262	60	-0.7243486927732494	-0.6894337228001797
934.226953	60	-0.7244547996752785	-0.6893222282095622
935.785547	60	-0.7245617988504583	-0.689209761232355
937.344043	60	-0.7246693914530027	-0.6890966352450065
938.902539	60	-0.7247772853538779	-0.6889831569459723
940.46084	60	-0.7248754008704134	-0.6888799318351234
942.019141	60	-0.724969099436214	-0.6887813260349889
943.577246	60	-0.7250631552585938	-0.6886823172795293
945.135352	60	-0.7251578574462204	-0.6885826007794819
946.693359	60	-0.7252534773104585	-0.6884818901541856
948.25127	60	-0.7253502924787633	-0.6883798920427324
949.809082	60	-0.7254485803214362	-0.6882763130134223
951.366895	60	-0.7255486249956038	-0.6881708521259943
952.924609	60	-0.725650698096382	-0.6880632213122279
954.482227	60	-0.7257477338859076	-0.6879608722057114
956.039746	60	-0.7258364810162865	-0.6878672399935157
957.597168	60	-0.7259273267079642	-0.6877713686399571
959.15459	60	-0.7260200161682766	-0.687673525374392
960.711914	60	-0.7261142830033834	-0.6875739899319148
962.269141	60	-0.726209866455195	-0.6874730363762376
963.826367	60	-0.7263065116048231	-0.687370932888463
965.383398	60	-0.7264039453999724	-0.6872679671054425
966.940527	60	-0.7265019250909897	-0.6871643949468118
968.497461	60	-0.7266001710397592	-0.6870605116316695
970.054395	60	-0.7266875518332524	-0.6869680915377446
971.61123	60	-0.7267729144033376	-0.686877783263483
973.168066	60	-0.7268585350335129	-0.6867871794164923
974.724707	60	-0.7269445596241942	-0.6866961253283599
976.281445	60	-0.7270311611084488	-0.6866044375501659
977.838086	60	-0.7271184856205128	-0.6865119608285706
979.394629	60	-0.7272066899801637	-0.6864185284273536
980.951074	60	-0.7272959311149769	-0.68632397331798
982.50752	60	-0.7273863718018208	-0.6862281220888328
984.063965	60	-0.7274781692369945	-0.686130807049777
985.620313	60	-0.7275561742010853	-0.6860480926727275
987.176563	60	-0.7276350880923488	-0.6859643953136987
988.732812	60	-0.7277156061007508	-0.685878976725072
