wavelength	n	k
931.109473	3.6048303122035126	0.0016064669260108019
932.668262	3.604116808293467	0.001577021764250983
934.226953	3.6033953560363137	0.0015467589556814407
935.785547	3.6026679899201755	0.0015156790082781816
937.344043	3.6019367445985675	0.0014837824692237392
938.902539	3.601203607380045	0.0014510677835471505
940.46084	3.600537044897918	0.0014250414879667251
942.019141	3.5999006079530877	0.0014016555133793626
943.577246	3.5992618628535293	0.001377461463644982
945.135352	3.5986188479339405	0.001352460159299846
946.693359	3.5979697238096553	0.0013266570077879844
948.25127	3.597312609640544	0.0013000558363297527
949.809082	3.5966456278102874	0.0012726605716417876
951.366895	3.5959668561853495	0.00124447325534208
952.924609	3.595274459454841	0.0012154994961721833
954.482227	3.5946163587533357	0.0011901436581313923
956.039746	3.594014578477748	0.0011703835997179917
957.597168	3.5933986767345236	0.0011498467982002476
959.15459	3.5927703880228115	0.001128534914692246
960.711914	3.592131524341599	0.0011064522305144831
962.269141	3.5914838582741946	0.0010836017431551195
963.826367	3.590829121596737	0.0010599849829698177
965.383398	3.590169167636163	0.0010356079025292772
966.940527	3.589505643142148	0.0010104688516602252
968.497461	3.5888404433539414	0.0009845754968711984
970.054395	3.5882489122398797	0.0009667423515091634
971.61123	3.587671140666782	0.0009498662456132448
973.168066	3.5870917195789804	0.000932243716002832
974.724707	3.5865096626444544	0.0009138812372064741
976.281445	3.5859238013368153	0.0008947795512585945
977.838086	3.5853331491781644	0.0008749451546200901
979.394629	3.5847366481226053	0.0008543823133457648
980.951074	3.5841332401493173	0.0008330952798934493
982.50752	3.583521828470818	0.0008110868824293881
984.063965	3.5829013548396644	0.0007883612634851421
985.620313	3.582374190476016	0.0007746848378023962
987.176563	3.5818409649968457	0.0007607129413378704
988.732812	3.581296985002422	0.000746037641996832
